#V3.30
#C data file created using the SS_writedat function in the R package r4ss
#C should work with SS version:
#C file write time: 2020-03-27 14:45:39
#
1940 #_styr
2022 #_endyr
1 #_nseas
12 #_months_per_seas
2 #_Nsubseasons
1 #_spawn_month
2 #_Nsexes
40 #_Nages
1 #_N_areas
9 #_Nfleets
#_fleetinfo
#_type	surveytiming	area	units	need_catch_mult	fleetname
1	-1	1	1	0	Trawl           	#_1
1	-1	1	1	0	NonTRWL         	#_2
1	-1	1	1	0	Recreational    	#_3
3	 1	1	1	0	Tagging         	#_4
3	 1	1	1	0	Nearshore_survey	#_5
3	 1	1	1	0	OCNMS           	#_6
33   1  1   1   0   OCNMS_YOY           #_7
3    1  1   1   0   Private_Boat        #_8
3    1  1   1   0   Charter             #_8

#_Catch data
#_year	season	fleet	catch	catch_se
 1959	1	2	  0.666673	0.01	#_105       
 1960	1	2	   1.59578	0.01	#_106       
 1961	1	2	  0.449851	0.01	#_107       
 1962	1	2	      1.21	0.01	#_108       
 1963	1	2	  0.157897	0.01	#_109       
 1964	1	2	   0.24818	0.01	#_110       
 1965	1	2	  0.118814	0.01	#_111       
 1966	1	2	 0.0336118	0.01	#_112       
 1967	1	2	 0.0214959	0.01	#_113       
 1968	1	2	         0	0.01	#_114       
 1969	1	2	 0.0222776	0.01	#_115       
 1970	1	2	 0.0417136	0.01	#_116       
 1971	1	2	         0	0.01	#_117       
 1972	1	2	         0	0.01	#_118       
 1973	1	2	  0.136314	0.01	#_119       
 1974	1	2	   0.98027	0.01	#_120       
 1975	1	2	   3.26968	0.01	#_121       
 1976	1	2	    1.7084	0.01	#_122       
 1977	1	2	   2.95181	0.01	#_123       
 1978	1	2	   33.7225	0.01	#_124       
 1979	1	2	   62.1975	0.01	#_125       
 1980	1	2	   26.5415	0.01	#_126       
 1981	1	2	   19.6679	0.01	#_127       
 1982	1	2	   32.8714	0.01	#_128       
 1983	1	2	   57.3478	0.01	#_129       
 1984	1	2	   78.7069	0.01	#_130       
 1985	1	2	   84.1736	0.01	#_131       
 1986	1	2	   77.2729	0.01	#_132       
 1987	1	2	   196.147	0.01	#_133       
 1988	1	2	   102.377	0.01	#_134       
 1989	1	2	   126.983	0.01	#_135       
 1990	1	2	   86.0193	0.01	#_136       
 1991	1	2	   64.7051	0.01	#_137       
 1992	1	2	         0	0.01	#_138       
 1993	1	2	   62.2925	0.01	#_139       
 1994	1	2	   75.0025	0.01	#_140       
 1995	1	2	   66.5294	0.01	#_141       
 1996	1	2	   5.20123	0.01	#_142       
 1997	1	2	   4.38843	0.01	#_143       
 1998	1	2	   2.08278	0.01	#_144       
 1999	1	2	   1.75205	0.01	#_145       
 2000	1	2	         0	0.01	#_146       
 2001	1	2	         0	0.01	#_147       
 2002	1	2	         0	0.01	#_148       
 2003	1	2	0.00597748	0.01	#_149       
 2004	1	2	         0	0.01	#_150       
 2005	1	2	         0	0.01	#_151       
 2006	1	2	  0.033106	0.01	#_152       
 2007	1	2	         0	0.01	#_153       
 2008	1	2	         0	0.01	#_154       
 2009	1	2	         0	0.01	#_155       
 2010	1	2	         0	0.01	#_156       
 2011	1	2	         0	0.01	#_157       
 2012	1	2	 0.0404629	0.01	#_158       
 2013	1	2	         0	0.01	#_159       
 2014	1	2	 0.0137942	0.01	#_160       
 2015	1	2	    1.3821	0.01	#_161       
 2016	1	2	  0.228611	0.01	#_162       
 2017	1	2	   1.19178	0.01	#_163       
 2018	1	2	   1.85433	0.01	#_164       
 2019	1	2	   1.87742	0.01	#_165       
 2020	1	2	   1.92329	0.01	#_166       
 2021	1	2	  0.637297	0.01	#_167       
 2022	1	2	   1.12043	0.01	#_168       
 -999	1	3	     1e-20	0.01	#_169       
 1940	1	3	         0	0.01	#_170       
 1941	1	3	         0	0.01	#_171       
 1942	1	3	         0	0.01	#_172       
 1943	1	3	         0	0.01	#_173       
 1944	1	3	         0	0.01	#_174       
 1945	1	3	         0	0.01	#_175       
 1946	1	3	         0	0.01	#_176       
 1947	1	3	         0	0.01	#_177       
 1948	1	3	         0	0.01	#_178       
 1949	1	3	   1.02846	0.01	#_179       
 1950	1	3	   6.16174	0.01	#_180       
 1951	1	3	   7.18595	0.01	#_181       
 1952	1	3	   16.6193	0.01	#_182       
 1953	1	3	   9.12338	0.01	#_183       
 1954	1	3	   17.3809	0.01	#_184       
 1955	1	3	   19.2818	0.01	#_185       
 1956	1	3	   34.0634	0.01	#_186       
 1957	1	3	   37.4794	0.01	#_187       
 1958	1	3	   31.0949	0.01	#_188       
 1959	1	3	   43.8704	0.01	#_189       
 1960	1	3	   21.2642	0.01	#_190       
 1961	1	3	   66.6944	0.01	#_191       
 1962	1	3	    54.656	0.01	#_192       
 1963	1	3	   46.2769	0.01	#_193       
 1964	1	3	   37.1178	0.01	#_194       
 1965	1	3	   78.3088	0.01	#_195       
 1966	1	3	      61.4	0.01	#_196       
 1967	1	3	   44.6191	0.01	#_197       
 1968	1	3	    62.586	0.01	#_198       
 1969	1	3	   62.6178	0.01	#_199       
 1970	1	3	   62.6496	0.01	#_200       
 1971	1	3	   62.6814	0.01	#_201       
 1972	1	3	   62.7132	0.01	#_202       
 1973	1	3	    62.745	0.01	#_203       
 1974	1	3	   62.7768	0.01	#_204       
 1975	1	3	   64.8437	0.01	#_205       
 1976	1	3	   37.3272	0.01	#_206       
 1977	1	3	   94.0184	0.01	#_207       
 1978	1	3	   86.8769	0.01	#_208       
 1979	1	3	    58.617	0.01	#_209       
 1980	1	3	   50.2449	0.01	#_210       
 1981	1	3	   235.703	0.01	#_211       
 1982	1	3	   320.949	0.01	#_212       
 1983	1	3	   256.274	0.01	#_213       
 1984	1	3	   272.844	0.01	#_214       
 1985	1	3	   338.794	0.01	#_215       
 1986	1	3	   396.957	0.01	#_216       
 1987	1	3	   388.802	0.01	#_217       
 1988	1	3	   353.104	0.01	#_218       
 1989	1	3	   357.734	0.01	#_219       
 1990	1	3	   407.379	0.01	#_220       
 1991	1	3	   315.278	0.01	#_221       
 1992	1	3	   325.883	0.01	#_222       
 1993	1	3	   313.024	0.01	#_223       
 1994	1	3	   357.335	0.01	#_224       
 1995	1	3	   242.388	0.01	#_225       
 1996	1	3	   260.538	0.01	#_226       
 1997	1	3	   224.224	0.01	#_227       
 1998	1	3	     233.8	0.01	#_228       
 1999	1	3	   215.409	0.01	#_229       
 2000	1	3	   218.114	0.01	#_230       
 2001	1	3	   188.653	0.01	#_231       
 2002	1	3	   231.275	0.01	#_232       
 2003	1	3	   234.935	0.01	#_233       
 2004	1	3	   263.492	0.01	#_234       
 2005	1	3	   326.483	0.01	#_235       
 2006	1	3	   311.998	0.01	#_236       
 2007	1	3	   287.787	0.01	#_237       
 2008	1	3	   223.125	0.01	#_238       
 2009	1	3	   252.466	0.01	#_239       
 2010	1	3	   219.671	0.01	#_240       
 2011	1	3	   231.918	0.01	#_241       
 2012	1	3	   282.301	0.01	#_242       
 2013	1	3	   325.944	0.01	#_243       
 2014	1	3	   355.955	0.01	#_244       
 2015	1	3	   361.106	0.01	#_245       
 2016	1	3	   368.656	0.01	#_246       
 2017	1	3	   239.588	0.01	#_247       
 2018	1	3	   262.911	0.01	#_248       
 2019	1	3	   249.204	0.01	#_249       
 2020	1	3	   128.387	0.01	#_250       
 2021	1	3	   197.039	0.01	#_251       
 2022	1	3	   164.926	0.01	#_252       
-9999	0	0	         0	   0	#_terminator
#_CPUE_and_surveyabundance_observations
#_Units:  0=numbers; 1=biomass; 2=F; >=30 for special types
#_Errtype:  -1=normal; 0=lognormal; >0=T
#_SD_Report: 0=no sdreport; 1=enable sdreport
#_Fleet	Units	Errtype	SD_Report
1	1	0	0	#_Fishery 
2	1	0	0	#_Fishery1
3	1	0	0	#_Fishery2
4	1	0	0	#_Fishery3
5	1	0	0	#_Fishery4
6	1	0	0	#_Fishery5
7   33  0   0   #_Fishery6
8   1   0   0   #_Fishery7
9   1   0   0   #_Fishery7
#
#_CPUE_data
#_year	seas	index	obs	se_log
 1998	6	4	 3.5853	0.412554	#_1         
 1999	6	4	3.82588	0.177461	#_2         
 2000	6	4	2.74219	0.136464	#_3         
 2001	6	4	 5.5643	0.262623	#_4         
 2002	6	4	6.32003	0.407429	#_5         
 2003	6	4	6.98911	 0.30464	#_6         
 2004	6	4	9.69477	0.420913	#_7         
 2005	6	4	8.43253	0.433058	#_8         
 2006	6	4	12.9755	0.574965	#_9         
 2007	6	4	12.6295	0.537215	#_10        
 2008	6	4	6.55943	0.266229	#_11        
 2009	6	4	7.79824	0.311215	#_12        
 2010	6	4	9.35569	0.397704	#_13        
 2011	6	4	11.4545	 0.45214	#_14        
 2012	6	4	12.0956	0.463289	#_15        
 2013	6	4	11.8253	0.532117	#_16        
 2014	6	4	15.6334	0.570974	#_17        
 2015	6	4	8.98323	0.631471	#_18        
 2016	6	4	11.0545	0.481179	#_19        
 2019	6	5	4.13531	0.757761	#_20        
 2021	6	5	4.54411	0.169194	#_21        
 2022	6	5	2.61959	0.102014	#_22        
 2015	8	6	   1.49	0.637363	#_23        
 2016	8	6	   2.07	0.193262	#_24        
 2017	8	6	   4.24	0.564557	#_25        
 2018	8	6	   3.39	 0.41555	#_26        
 2019	8	6	    6.8	0.328165	#_27        
 2021	8	6	   2.99	0.333333	#_28        
 2022	8	6	   3.53	0.443478	#_29        
2015    8   7      0.182   0.292270531 #_30 
2016    8   7      56.4    0.175235849 #_31
2017    8   7      3.95    0.226548673 #_32
2018    8   7      0.373   0.158823529 #_33
2019    8   7      3.87    0.253511706 #_34
2021    8   7      5.25    0.317280453 #_35
2022    8   7      0.23    0.317280453 #_36
1981    1   8   2.784526    0.09860938  #_37
1982    1   8   1.942686    0.07964478  #_38
1983    1   8   1.807516    0.08040965  #_39
1984    1   8   2.176567    0.05961779  #_40
1985    1   8   2.582407    0.05034555  #_41
1986    1   8   2.320797    0.06641556  #_42
1987    1   8   2.014275    0.05107071  #_43
1988    1   8   2.105539    0.05469754  #_44
1989    1   8   2.08875     0.05332729  #_45
1990    1   8   1.921263    0.06070872  #_46
1991    1   8   2.169272    0.05918667  #_47
1992    1   8   2.953253    0.04088106  #_48
1993    1   8   2.520838    0.05261014  #_49
1994    1   8   2.355013    0.04307518  #_50
1995    1   8   2.71477     0.03973089  #_51
1996    1   8   3.182547    0.04172639  #_52
1997    1   8   2.563661    0.04861912  #_53
1998    1   8   3.218935    0.05219937  #_54
1999    1   8   3.582006    0.05134102  #_55
2000    1   8   3.426095    0.04943814  #_56
2001    1   8   2.621186    0.05732541  #_57
2002    1   8   3.406839    0.04636615  #_58
2003    1   8   2.978685    0.04793078  #_59
2004    1   8   3.880755    0.04569994  #_60
2005    1   8   4.439289    0.03532211  #_61
2006    1   8   3.282277    0.04719589  #_62
2007    1   8   3.871606    0.04214299  #_63
2008    1   8   3.382398    0.04643926  #_64
2009    1   8   3.951913    0.04273928  #_65
2010    1   8   4.925608    0.03204153  #_66
2011    1   8   4.098761    0.0324578   #_67
2012    1   8   3.719749    0.03389951  #_68
2013    1   8   4.529326    0.03250148  #_69
2014    1   8   5.25166     0.03211235  #_70
2015    1   8   5.311491    0.02997321  #_71
2016    1   8   5.120401    0.02592252  #_72
1981    1   9   3.905931    0.32666311  #_73
1982    1   9   4.486839    0.26117044  #_74
1983    1   9   6.452865    0.12164637  #_75
1984    1   9   5.0622      0.13999757  #_76
1985    1   9   6.957861    0.08496659  #_77
1986    1   9   7.106667    0.08641538  #_78
1987    1   9   7.131309    0.08547933  #_79
1988    1   9   6.779462    0.08528745  #_80
1989    1   9   6.908073    0.08728543  #_81
1990    1   9   6.241339    0.08724873  #_82
1991    1   9   4.492691    0.12621834  #_83
1992    1   9   3.84064     0.16664716  #_84
1993    1   9   4.126972    0.13884559  #_85
1994    1   9   5.44376     0.08686569  #_86
-9999	0	0	      0	       0	#_terminator
0 #_N_discard_fleets
#_discard_units (1=same_as_catchunits(bio/num); 2=fraction; 3=numbers)
#_discard_errtype:  >0 for DF of T-dist(read CV below); 0 for normal with CV; -1 for normal with se; -2 for lognormal
#
#_discard_fleet_info
#
#_discard_data
#
#_meanbodywt
0 #_use_meanbodywt
 #_DF_for_meanbodywt_T-distribution_like
#
#_population_length_bins
2 # length bin method: 1=use databins; 2=generate from binwidth,min,max below; 3=read vector
2 # binwidth for population size comp
4 # minimum size in the population (lower edge of first bin and size at age 0.00)
64 # maximum size in the population (lower edge of last bin)
1 #_use_lencomp
#
#_len_info
#_mintailcomp	addtocomp	combine_M_F	CompressBins	CompError	ParmSelect	minsamplesize
-1	0.001	0	0	0	0	0.001	#_Fishery 
-1	0.001	0	0	0	0	0.001	#_Fishery1
-1	0.001	0	0	0	0	0.001	#_Fishery2
-1	0.001	0	0	0	0	0.001	#_Fishery3
-1	0.001	0	0	0	0	0.001	#_Fishery4
-1	0.001	0	0	0	0	0.001	#_Fishery5
-1  0.001   0   0   0   0   0.001   #_Fishery6
-1  0.001   0   0   0   0   0.001   #_Fishery6
-1  0.001   0   0   0   0   0.001   #_Fishery6
28 #_N_lbins
#_lbin_vector
10 12 14 16 18 20 22 24 26 28 30 32 34 36 38 40 42 44 46 48 50 52 54 56 58 60 62 64 #_lbin_vector
#
#_lencomp
#_Yr	Seas	FltSvy	Gender	Part	Nsamp	f10	f12	f14	f16	f18	f20	f22	f24	f26	f28	f30	f32	f34	f36	f38	f40	f42	f44	f46	f48	f50	f52	f54	f56	f58	f60	f62	f64	m10	m12	m14	m16	m18	m20	m22	m24	m26	m28	m30	m32	m34	m36	m38	m40	m42	m44	m46	m48	m50	m52	m54	m56	m58	m60	m62	m64
 1979	6	3	0	0	  6	 0	0	 0	0	0	 0	 0	 0	 0	      0	      0	      1	      2	     12	     20	     29	     45	     80	     81	    127	     76	     21	     14	      0	      0	      0	0	0	0	0	0	0	0	0	0	0	0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	0	0	0	#_85        
 1981	6	3	0	0	  8	 0	0	 2	6	3	 1	15	 6	 3	     10	     11	     20	     34	     71	    124	    164	    175	    204	    157	    188	    109	     47	     18	      3	      0	      0	0	0	0	0	0	0	0	0	0	0	0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	0	0	0	#_86        
 1982	6	3	0	0	  3	 0	0	 0	0	0	 0	 0	 0	 0	      0	      6	     11	     18	     17	     26	     26	     18	     12	      7	      2	      4	      3	      0	      0	      0	      0	0	0	0	0	0	0	0	0	0	0	0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	0	0	0	#_87        
 1983	6	3	0	0	  1	 0	0	 0	0	0	 0	 0	 0	 1	      0	      0	      2	      1	      2	      0	      0	      4	      0	      0	      0	      0	      0	      0	      0	      0	      0	0	0	0	0	0	0	0	0	0	0	0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	0	0	0	#_88        
 1984	6	3	0	0	 18	 1	9	11	2	1	 2	 1	 0	 1	      3	      6	     22	     19	     33	     14	      8	      2	      1	      0	      1	      0	      0	      0	      1	      0	      0	0	0	0	0	0	0	0	0	0	0	0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	0	0	0	#_89        
 1985	6	3	0	0	  1	 0	0	 0	0	0	 0	 0	 0	 0	      0	      0	      0	      0	      0	      2	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	0	0	0	0	0	0	0	0	0	0	0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	0	0	0	#_90        
 1992	6	3	0	0	  9	 0	0	 0	0	0	 0	 0	 0	 0	      0	      0	      2	      1	      3	      0	      0	      0	      1	      0	      0	      0	      0	      0	      0	      0	      0	0	0	0	0	0	0	0	0	0	0	0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	0	0	0	#_92        
 1993	6	3	0	0	  6	 0	0	 0	0	0	 0	 0	 0	 0	      0	      0	      0	      1	      1	      1	      1	      1	      1	      0	      1	      0	      0	      0	      0	      0	      0	0	0	0	0	0	0	0	0	0	0	0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	0	0	0	#_93        
 1994	6	3	0	0	  3	 0	0	 0	0	0	 0	 0	 0	 0	      0	      0	      0	      0	      0	      1	      1	      0	      0	      0	      0	      1	      0	      0	      0	      0	      0	0	0	0	0	0	0	0	0	0	0	0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	0	0	0	#_94        
 1995	6	3	0	0	  2	 0	0	 0	0	0	 0	 0	 0	 0	      0	      0	      0	      0	      0	      1	      1	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	0	0	0	0	0	0	0	0	0	0	0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	0	0	0	#_95        
 1996	6	3	0	0	  3	 0	0	 0	0	0	 0	 0	 0	 0	      0	      0	      0	      0	      0	      1	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	0	0	0	0	0	0	0	0	0	0	0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	0	0	0	#_96        
 1998	6	3	0	0	  1	 0	0	 0	0	0	 0	 0	 0	 0	      0	      2	      1	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	0	0	0	0	0	0	0	0	0	0	0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	0	0	0	#_97        
 2001	6	3	0	0	  2	 0	0	 0	0	0	 0	 0	 0	 0	      0	      0	      0	      1	      0	      2	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	0	0	0	0	0	0	0	0	0	0	0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	0	0	0	#_98        
 2002	6	3	0	0	 18	 0	0	 0	0	0	 0	 0	 0	 1	      6	      8	     26	     65	    102	    116	    161	    125	     81	     50	     22	     10	      4	      3	      0	      0	      0	0	0	0	0	0	0	0	0	0	0	0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	0	0	0	#_99        
 2003	6	3	0	0	 21	 0	0	 0	0	0	 0	 0	 0	 1	      2	      6	     13	     22	     51	     86	     88	     74	     59	     20	     16	      6	     10	      6	      0	      2	      2	1	6	0	0	0	0	0	0	0	0	0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	0	0	0	#_100       
 2004	6	3	0	0	 14	 0	0	 1	0	0	 0	 0	 0	 1	      2	      9	     17	     36	     40	     50	     71	     48	     33	     19	      8	      4	      4	      1	      1	      1	      0	0	1	0	0	0	0	0	0	0	0	0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	0	0	0	#_101       
 2005	6	3	0	0	 27	 0	0	 0	0	0	 0	 1	 0	 0	      1	      9	     33	     68	     81	     99	     80	     74	     51	     41	     14	      8	      3	      1	      1	      0	      0	0	0	0	0	0	0	0	0	0	0	0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	0	0	0	#_102       
 2006	6	3	0	0	 85	 0	0	 0	4	5	 5	 8	11	26	     24	     23	     70	     72	    115	    146	    148	    141	    108	     85	     71	     55	     44	     24	     24	     20	     11	2	2	0	0	0	0	0	0	0	0	0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	0	0	0	#_103       
 2007	6	3	0	0	 50	 0	1	 3	1	0	 0	 0	 2	 4	      6	     22	     13	     22	     58	     76	     70	     77	     66	     45	     46	     36	     31	     13	     10	     10	      1	1	3	0	0	0	0	0	0	0	0	0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	0	0	0	#_104       
 2008	6	3	0	0	 48	 0	0	 0	0	0	 0	 2	 0	 4	      6	     16	     25	     37	     53	     63	     56	     69	     57	     40	     24	     21	     13	      9	      7	      2	      1	2	1	0	0	0	0	0	0	0	0	0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	0	0	0	#_105       
 2009	6	3	0	0	 75	 1	0	 0	0	0	 2	 1	 1	 9	     28	     27	     63	     58	     69	     94	    124	    127	    111	     97	     96	     61	     46	     17	     10	      7	      4	2	2	0	0	0	0	0	0	0	0	0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	0	0	0	#_106       
 2010	6	3	0	0	 72	 0	0	 0	1	1	 3	 1	 3	 4	     20	     43	     54	     93	    136	    152	    137	    129	     93	     71	     43	     17	     14	      6	      3	      1	      0	0	1	0	0	0	0	0	0	0	0	0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	0	0	0	#_107       
 2011	6	3	0	0	100	 0	0	 0	0	0	 1	 2	 7	16	     24	     38	     76	    114	    134	    169	    187	    205	    140	     92	     61	     18	     17	     10	      5	      3	      3	0	0	0	0	0	0	0	0	0	0	0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	0	0	0	#_108       
 2012	6	3	0	0	 69	 0	0	 0	0	0	 3	14	12	18	     27	     54	     70	     98	    172	    156	    152	    117	    114	     70	     49	     24	      8	      4	      1	      2	      1	1	1	0	0	0	0	0	0	0	0	0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	0	0	0	#_109       
 2013	6	3	0	0	 66	 0	0	 0	0	0	 1	 2	 3	 5	      9	     21	     36	     91	    126	    176	    183	    179	    119	     70	     54	     16	      7	     12	      8	      1	      0	1	4	0	0	0	0	0	0	0	0	0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	      0	0	0	0	#_110       
