"Year","Age0","Age1","Age2","Age3","Age4","Age5","Age6","Age7","Age8","Age9","Age10","Age11","Age12","Age13","Age14","Age15","Age16","Age17","Age18","Age19","Age20","Age21","Age22","Age23","Age24","Age25","Age26","Age27","Age28","Age29","Age30","Age31","Age32","Age33","Age34","Age35","Age36","Age37","Age38","Age39","Age40"
2001,1743.37,1471.95,1243.14,1050.73,887.029,741.275,605.472,483.589,379.569,295.253,227.535,175.502,135.953,105.755,82.5874,65.007,51.3219,40.6539,32.678,26.5993,21.7254,17.6162,14.096,11.1687,8.81738,6.98654,5.58957,4.50861,3.66619,3.00395,2.4779,2.05506,1.70933,1.42494,1.1915,0.998704,0.838078,0.703395,0.590473,0.495775,2.59037
2002,1741.24,1470.82,1241.81,1048.49,884.068,737.087,600.28,478.769,377.307,294.495,228.668,176.175,135.92,105.335,81.9864,64.0451,50.4217,39.8128,31.5404,25.3545,20.6392,16.858,13.6699,10.9385,8.66704,6.84246,5.42173,4.33767,3.49883,2.84509,2.33117,1.92294,1.5948,1.32651,1.10581,0.924647,0.775033,0.650381,0.545862,0.45823,2.39497
2003,1740.22,1469.02,1240.85,1047.24,881.294,733.585,597.611,476.862,376.149,295.118,230.04,178.6,137.636,106.229,82.3695,64.1283,50.1035,39.4507,31.153,24.6816,19.8418,16.1523,13.1935,10.6986,8.56095,6.78328,5.3553,4.24338,3.39494,2.73841,2.22675,1.82453,1.50502,1.2482,1.03822,0.865484,0.723693,0.606594,0.509033,0.427229,2.23312
2004,1738.55,1468.16,1239.34,1046.47,880.426,730.72,592.465,471.617,371.67,291.699,228.495,178.06,138.265,106.589,82.3112,63.839,49.7088,38.8418,30.5858,24.154,19.1373,15.3852,12.5246,10.2305,8.29598,6.63846,5.26003,4.15273,3.29051,2.63259,2.1235,1.72673,1.41483,1.16707,0.967919,0.805084,0.67114,0.561188,0.470384,0.39473,2.06297
2005,1736.78,1466.75,1238.62,1045.47,881.68,733.413,592.593,468.738,368.059,288.384,225.866,176.823,137.787,107.014,82.5347,63.7464,49.4454,38.504,30.0882,23.6937,18.7118,14.8258,11.9192,9.70317,7.9259,6.4272,5.14309,4.07517,3.21731,2.54931,2.03959,1.64517,1.33778,1.09614,0.904185,0.749893,0.623738,0.519964,0.434779,0.364429,1.9041
2006,1735.84,1465.26,1237.43,1044.73,879.924,733.31,595.247,470.716,368.103,287.696,225.054,176.186,137.925,107.494,83.5184,64.4219,49.7603,38.599,30.0589,23.4896,18.4979,14.6087,11.5749,9.30572,7.57565,6.18809,5.01801,4.01545,3.18168,2.51191,1.99037,1.59241,1.28447,1.04447,0.855811,0.705944,0.58548,0.486984,0.405963,0.339455,1.77115
2007,1736.15,1464.47,1236.17,1043.72,879.342,732.805,597.862,476.399,373.08,290.606,226.821,177.368,138.851,108.713,84.7536,65.8577,50.8023,39.2421,30.4411,23.7065,18.5258,14.5891,11.5219,9.1292,7.3395,5.975,4.88063,3.95778,3.16705,2.50944,1.98119,1.56984,1.25596,1.01308,0.823796,0.674994,0.556791,0.461779,0.384093,0.32019,1.66468
2008,1736.78,1464.72,1235.51,1042.66,878.533,732.526,597.827,478.894,377.932,294.814,229.335,178.934,139.919,109.55,85.7988,66.8973,51.9857,40.1034,30.9789,24.0317,18.7154,14.6257,11.5179,9.09639,7.20743,5.7945,4.71725,3.85325,3.12467,2.50039,1.98121,1.56415,1.23939,0.991585,0.799831,0.650388,0.532909,0.439587,0.364575,0.303242,1.56705
2009,1738.12,1465.26,1235.72,1042.1,877.696,732.328,598.83,480.485,381.478,299.975,233.716,181.747,141.802,110.897,86.8519,68.0287,53.045,41.2228,31.8015,24.5664,19.0576,14.8418,11.5987,9.13414,7.21383,5.71583,4.59531,3.74101,3.05582,2.47802,1.98294,1.5712,1.24045,0.982902,0.786379,0.634308,0.515792,0.422625,0.348616,0.289127,1.48324
2010,1737.53,1466.39,1236.17,1042.29,877.178,730.253,594.477,475.572,377.161,298.023,233.958,182.192,141.669,110.547,86.4832,67.7393,53.0616,41.3764,32.1559,24.8075,19.1639,14.8667,11.5782,9.04822,7.12567,5.62763,4.45902,3.5849,2.91844,2.38391,1.93316,1.54693,1.22573,0.967705,0.766785,0.613473,0.494839,0.402382,0.3297,0.271964,1.38267
2011,1737.63,1465.89,1237.13,1042.67,877.347,730.011,593.602,473.398,374.641,295.819,233.387,183.132,142.599,110.894,86.5606,67.725,53.0492,41.556,32.4054,25.1845,19.4295,15.0096,11.644,9.0684,7.08689,5.58109,4.40778,3.49249,2.80784,2.28585,1.86718,1.51413,1.21162,0.960044,0.757948,0.600579,0.480498,0.387579,0.315163,0.258235,1.29598
2012,1739.57,1465.98,1236.71,1043.48,877.802,732.102,598.638,479.484,379.393,299.306,236.08,186.202,146.102,113.777,88.5017,69.0873,54.0563,42.3438,33.1708,25.867,20.1034,15.5096,11.9815,9.29497,7.23898,5.65722,4.4552,3.5186,2.78795,2.24141,1.82472,1.49052,1.20869,0.967205,0.766376,0.605048,0.479425,0.383568,0.309393,0.251585,1.24069
2013,1741.52,1467.61,1236.78,1043.13,878.508,732.393,600.017,483.066,383.775,302.671,238.513,188.073,148.334,116.403,90.672,70.5361,55.0656,43.0868,33.7521,26.4408,20.6192,16.0251,12.3633,9.55097,7.40946,5.77054,4.50966,3.55147,2.80486,2.22242,1.78675,1.45459,1.18817,0.963511,0.771012,0.61092,0.482317,0.382176,0.305763,0.246634,1.18957
2014,1741.45,1469.26,1238.16,1043.2,878.13,731.144,595.082,477.329,380.017,300.533,236.64,186.39,146.96,115.923,90.9997,70.8916,55.1514,43.0569,33.6915,26.3929,20.6761,16.1239,12.5315,9.66809,7.46887,5.79422,4.5126,3.52659,2.77728,2.19342,1.73795,1.39726,1.1375,0.929162,0.753475,0.602939,0.477745,0.377177,0.298865,0.23911,1.12313
2015,1740.02,1469.2,1239.54,1044.36,878.153,730.005,591.621,470.073,372.231,294.78,232.687,183.116,144.219,113.728,89.7439,70.4584,54.893,42.7072,33.343,26.0912,20.4394,16.0124,12.4872,9.70509,7.48757,5.78438,4.48744,3.49487,2.73124,2.15092,1.69874,1.346,1.08214,0.880963,0.719611,0.583546,0.46696,0.370001,0.292113,0.231463,1.05502
