"Year","Age0","Age1","Age2","Age3","Age4","Age5","Age6","Age7","Age8","Age9","Age10","Age11","Age12","Age13","Age14","Age15","Age16","Age17","Age18","Age19","Age20","Age21","Age22","Age23","Age24","Age25","Age26","Age27","Age28","Age29","Age30","Age31","Age32","Age33","Age34","Age35","Age36","Age37","Age38","Age39","Age40"
1892,4.91276,19.5684,54.9953,108.323,261.989,388.146,460.436,483.643,472.126,439.853,397.345,351.549,306.622,264.805,227.117,193.852,164.897,139.93,118.542,100.302,84.7971,71.6474,60.5105,51.089,43.125,36.3968,30.7149,25.9181,21.8691,18.452,15.5683,13.1351,11.082,9.34972,7.88816,6.65505,5.61468,4.73694,3.9964,3.37163,18.1952
1893,4.91275,19.5686,54.9953,108.323,261.989,388.145,460.431,483.633,472.113,439.839,397.333,351.538,306.613,264.796,227.11,193.846,164.892,139.926,118.538,100.299,84.7946,71.6453,60.5087,51.0875,43.1237,36.3957,30.7141,25.9173,21.8685,18.4514,15.5679,13.1347,11.0817,9.34945,7.88793,6.65485,5.61452,4.7368,3.99629,3.37154,18.1947
1894,4.91274,19.5685,54.9955,108.323,261.989,388.145,460.43,483.628,472.103,439.827,397.321,351.527,306.603,264.788,227.103,193.841,164.887,139.922,118.535,100.297,84.7922,71.6432,60.507,51.086,43.1225,36.3947,30.7132,25.9166,21.8678,18.4509,15.5674,13.1343,11.0814,9.34918,7.88771,6.65466,5.61435,4.73666,3.99617,3.37144,18.1942
1895,4.91273,19.5685,54.9955,108.324,261.989,388.145,460.43,483.627,472.098,439.818,397.31,351.516,306.594,264.78,227.096,193.835,164.882,139.918,118.531,100.294,84.7897,71.6411,60.5052,51.0845,43.1212,36.3936,30.7123,25.9158,21.8672,18.4504,15.567,13.134,11.081,9.34891,7.88748,6.65447,5.61419,4.73652,3.99606,3.37134,18.1936
1896,4.91273,19.5685,54.9954,108.324,261.99,388.146,460.434,483.635,472.107,439.824,397.311,351.515,306.591,264.778,227.094,193.833,164.881,139.917,118.531,100.293,84.7891,71.6406,60.5048,51.0842,43.1209,36.3934,30.7121,25.9156,21.8671,18.4502,15.5669,13.1339,11.081,9.34884,7.88743,6.65442,5.61415,4.73649,3.99603,3.37132,18.1935
1897,4.91273,19.5685,54.9953,108.324,261.99,388.148,460.435,483.64,472.116,439.834,397.318,351.518,306.592,264.777,227.093,193.832,164.88,139.916,118.53,100.293,84.7888,71.6404,60.5046,51.0841,43.1208,36.3933,30.712,25.9156,21.867,18.4502,15.5668,13.1338,11.0809,9.34882,7.88741,6.65441,5.61414,4.73648,3.99602,3.37131,18.1935
1898,4.91273,19.5685,54.9953,108.324,261.99,388.147,460.438,483.642,472.122,439.843,397.327,351.524,306.595,264.778,227.093,193.832,164.88,139.916,118.53,100.292,84.7886,71.6402,60.5045,51.0839,43.1207,36.3932,30.7119,25.9155,21.867,18.4502,15.5668,13.1338,11.0809,9.3488,7.88739,6.65439,5.61413,4.73647,3.99601,3.3713,18.1934
1899,4.91273,19.5685,54.9953,108.324,261.989,388.147,460.438,483.645,472.124,439.848,397.336,351.533,306.6,264.78,227.093,193.831,164.879,139.915,118.53,100.292,84.7884,71.6401,60.5044,51.0839,43.1207,36.3932,30.7119,25.9155,21.8669,18.4501,15.5668,13.1338,11.0809,9.34879,7.88738,6.65439,5.61412,4.73646,3.99601,3.3713,18.1934
1900,4.91274,19.5685,54.9953,108.324,261.989,388.146,460.437,483.644,472.126,439.85,397.34,351.54,306.608,264.785,227.095,193.832,164.879,139.915,118.529,100.292,84.7882,71.6399,60.5042,51.0837,43.1205,36.3931,30.7118,25.9154,21.8669,18.4501,15.5668,13.1338,11.0809,9.34877,7.88736,6.65437,5.61411,4.73645,3.996,3.37129,18.1934
1901,4.91274,19.5685,54.9953,108.324,261.989,388.146,460.436,483.643,472.125,439.852,397.342,351.544,306.614,264.791,227.099,193.833,164.879,139.914,118.529,100.291,84.7878,71.6396,60.504,51.0836,43.1204,36.393,30.7117,25.9154,21.8668,18.45,15.5667,13.1337,11.0808,9.34874,7.88734,6.65436,5.61409,4.73644,3.99599,3.37128,18.1933
1902,4.91274,19.5685,54.9953,108.324,261.989,388.146,460.436,483.642,472.124,439.851,397.343,351.545,306.617,264.796,227.104,193.837,164.88,139.914,118.528,100.291,84.7874,71.6393,60.5038,51.0833,43.1203,36.3928,30.7116,25.9153,21.8668,18.45,15.5667,13.1337,11.0808,9.34871,7.88732,6.65433,5.61407,4.73643,3.99597,3.37127,18.1933
1903,4.91274,19.5685,54.9953,108.324,261.989,388.146,460.436,483.641,472.123,439.85,397.342,351.546,306.617,264.799,227.109,193.841,164.883,139.916,118.528,100.29,84.787,71.6389,60.5035,51.0831,43.1201,36.3927,30.7115,25.9152,21.8667,18.4499,15.5666,13.1336,11.0808,9.34868,7.88729,6.65431,5.61406,4.73641,3.99596,3.37126,18.1932
1904,4.91274,19.5685,54.9954,108.324,261.989,388.146,460.435,483.641,472.122,439.848,397.34,351.545,306.618,264.799,227.111,193.844,164.887,139.918,118.529,100.29,84.7867,71.6385,60.5031,51.0828,43.1198,36.3925,30.7113,25.915,21.8666,18.4498,15.5665,13.1336,11.0807,9.34864,7.88725,6.65428,5.61403,4.73639,3.99594,3.37125,18.1931
1905,4.91274,19.5685,54.9954,108.324,261.989,388.146,460.435,483.64,472.121,439.847,397.338,351.543,306.617,264.799,227.111,193.846,164.889,139.92,118.531,100.291,84.7865,71.6381,60.5027,51.0824,43.1195,36.3922,30.7111,25.9149,21.8664,18.4497,15.5664,13.1335,11.0806,9.34858,7.88721,6.65424,5.614,4.73636,3.99592,3.37123,18.193
1906,4.91274,19.5685,54.9954,108.324,261.99,388.146,460.435,483.64,472.12,439.846,397.337,351.541,306.615,264.798,227.111,193.846,164.891,139.923,118.533,100.292,84.7869,71.638,60.5023,51.0821,43.1192,36.392,30.7109,25.9147,21.8663,18.4496,15.5663,13.1334,11.0806,9.34853,7.88716,6.6542,5.61396,4.73633,3.9959,3.37121,18.1929
1907,4.91274,19.5685,54.9954,108.324,261.99,388.146,460.435,483.64,472.12,439.845,397.336,351.54,306.613,264.796,227.109,193.846,164.89,139.924,118.535,100.294,84.788,71.6382,60.5021,51.0817,43.1189,36.3917,30.7107,25.9145,21.8661,18.4495,15.5662,13.1333,11.0805,9.34846,7.8871,6.65415,5.61392,4.7363,3.99587,3.37118,18.1928
1908,4.91274,19.5685,54.9954,108.324,261.99,388.147,460.436,483.64,472.12,439.844,397.335,351.538,306.612,264.794,227.108,193.844,164.89,139.923,118.536,100.296,84.7896,71.6392,60.5024,51.0816,43.1186,36.3914,30.7104,25.9143,21.8659,18.4493,15.5661,13.1332,11.0804,9.34839,7.88705,6.65411,5.61389,4.73627,3.99584,3.37116,18.1926
1909,4.91274,19.5685,54.9954,108.324,261.99,388.147,460.435,483.64,472.119,439.843,397.334,351.537,306.61,264.793,227.106,193.843,164.889,139.923,118.535,100.296,84.7908,71.6405,60.5031,51.0817,43.1184,36.3911,30.7101,25.914,21.8657,18.4491,15.566,13.1331,11.0803,9.34831,7.88698,6.65405,5.61384,4.73623,3.99581,3.37113,18.1925
1910,4.91274,19.5685,54.9954,108.324,261.99,388.147,460.435,483.639,472.118,439.842,397.333,351.536,306.609,264.791,227.105,193.841,164.888,139.922,118.535,100.296,84.7911,71.6414,60.5041,51.0823,43.1184,36.3909,30.7098,25.9138,21.8655,18.449,15.5658,13.133,11.0802,9.34822,7.88691,6.65399,5.61379,4.73618,3.99577,3.3711,18.1923
1911,4.91274,19.5685,54.9954,108.324,261.99,388.147,460.435,483.639,472.118,439.842,397.332,351.535,306.608,264.79,227.103,193.84,164.886,139.921,118.534,100.296,84.7908,71.6417,60.5049,51.0831,43.1189,36.3909,30.7097,25.9135,21.8653,18.4488,15.5656,13.1328,11.0801,9.34813,7.88683,6.65393,5.61373,4.73614,3.99573,3.37107,18.1922
1912,4.91274,19.5685,54.9954,108.324,261.99,388.147,460.435,483.639,472.117,439.841,397.331,351.533,306.606,264.789,227.102,193.839,164.885,139.919,118.533,100.295,84.7905,71.6413,60.505,51.0837,43.1196,36.3913,30.7097,25.9133,21.8651,18.4485,15.5655,13.1327,11.08,9.34803,7.88674,6.65385,5.61367,4.73609,3.99569,3.37103,18.192
1913,4.91274,19.5685,54.9954,108.324,261.99,388.147,460.435,483.638,472.116,439.839,397.329,351.532,306.605,264.787,227.101,193.837,164.884,139.918,118.532,100.294,84.7896,71.641,60.5047,51.0838,43.12,36.3918,30.71,25.9133,21.8649,18.4483,15.5653,13.1325,11.0798,9.34791,7.88665,6.65377,5.61361,4.73603,3.99564,3.37099,18.1918
1914,4.91274,19.5685,54.9953,108.324,261.99,388.146,460.435,483.638,472.116,439.839,397.328,351.531,306.603,264.786,227.099,193.836,164.882,139.917,118.53,100.292,84.7886,71.6402,60.5044,51.0835,43.1201,36.3922,30.7104,25.9135,21.8649,18.4482,15.5651,13.1323,11.0797,9.34779,7.88655,6.65369,5.61354,4.73598,3.9956,3.37096,18.1915
1915,4.91273,19.5685,54.9953,108.324,261.99,388.146,460.435,483.637,472.115,439.838,397.327,351.529,306.602,264.785,227.098,193.835,164.881,139.916,118.529,100.291,84.7876,71.6393,60.5036,51.0832,43.1198,36.3922,30.7107,25.9139,21.865,18.4482,15.5649,13.1322,11.0795,9.34766,7.88644,6.6536,5.61346,4.73591,3.99554,3.37091,18.1913
1916,4.91269,19.5685,54.9952,108.321,261.93,387.947,460.197,483.448,471.983,439.746,397.26,351.478,306.562,264.752,227.071,193.812,164.862,139.9,118.516,100.28,84.7778,71.6309,60.4966,51.0772,43.115,36.3881,30.7075,25.9114,21.863,18.4464,15.5633,13.1307,11.0782,9.34655,7.8855,6.65281,5.6128,4.73536,3.99507,3.37052,18.1892
1917,4.91265,19.5683,54.9952,108.321,261.925,387.867,459.97,483.206,471.803,439.627,397.18,351.421,306.518,264.718,227.043,193.789,164.843,139.884,118.502,100.269,84.7683,71.6229,60.4897,51.0714,43.1101,36.3843,30.7041,25.9088,21.861,18.4447,15.5618,13.1293,11.077,9.34549,7.8846,6.65205,5.61215,4.73481,3.99462,3.37013,18.1871
1918,4.91259,19.5681,54.9948,108.321,261.927,387.867,459.884,482.974,471.571,439.461,397.074,351.351,306.47,264.681,227.015,193.766,164.824,139.868,118.489,100.258,84.7591,71.615,60.483,51.0657,43.1053,36.3802,30.701,25.9061,21.8589,18.4431,15.5605,13.1281,11.0759,9.34448,7.88372,6.6513,5.61152,4.73428,3.99417,3.36975,18.1851
1919,4.91253,19.5679,54.9943,108.32,261.927,387.871,459.884,482.884,471.345,439.246,396.925,351.258,306.409,264.639,226.984,193.742,164.805,139.853,118.476,100.247,84.7498,71.6072,60.4764,51.0601,43.1005,36.3762,30.6975,25.9034,21.8566,18.4413,15.5591,13.127,11.0749,9.34355,7.88288,6.65056,5.61089,4.73375,3.99372,3.36938,18.1831
1920,4.91245,19.5676,54.9936,108.318,261.913,387.831,459.841,482.846,471.231,439.017,396.716,351.116,306.319,264.58,226.942,193.711,164.781,139.833,118.46,100.233,84.7387,71.5979,60.4685,51.0534,43.0949,36.3713,30.6935,25.8999,21.8538,18.4389,15.5573,13.1256,11.0737,9.3425,7.88191,6.6497,5.61015,4.73311,3.99318,3.36892,18.1806
1921,4.91236,19.5673,54.9929,108.317,261.904,387.792,459.772,482.783,471.181,438.901,396.503,350.926,306.191,264.499,226.889,193.673,164.752,139.811,118.442,100.219,84.7265,71.5876,60.4599,51.0462,43.0888,36.3662,30.689,25.8962,21.8507,18.4364,15.5551,13.1239,11.0724,9.34139,7.88094,6.64882,5.60936,4.73243,3.9926,3.36843,18.178
1922,4.91228,19.567,54.992,108.317,261.928,387.872,459.838,482.8,471.181,438.898,396.43,350.761,306.044,264.404,226.832,193.638,164.729,139.794,118.429,100.208,84.7182,71.5809,60.4543,51.0415,43.0848,36.3628,30.6862,25.8938,21.8486,18.4347,15.5537,13.1227,11.0715,9.34072,7.8804,6.64832,5.60889,4.732,3.99223,3.36811,18.1763
1923,4.91222,19.5667,54.991,108.315,261.933,387.924,459.952,482.884,471.208,438.905,396.431,350.699,305.903,264.279,226.751,193.591,164.7,139.775,118.416,100.198,84.7103,71.5744,60.4491,51.0371,43.0811,36.3597,30.6836,25.8915,21.8467,18.4331,15.5524,13.1216,11.0706,9.34002,7.87988,6.64791,5.60852,4.73164,3.99189,3.36782,18.1747
1924,4.91216,19.5664,54.9902,108.313,261.922,387.905,459.982,482.978,471.272,438.917,396.429,350.694,305.844,264.153,226.641,193.52,164.657,139.748,118.398,100.185,84.7005,71.5667,60.4428,51.0319,43.0768,36.3561,30.6805,25.889,21.8445,18.4312,15.5508,13.1203,11.0695,9.33913,7.87919,6.64739,5.60809,4.73126,3.99153,3.36749,18.1728
1925,4.9121,19.5662,54.9895,108.311,261.909,387.865,459.931,482.988,471.349,438.966,396.432,350.686,305.835,264.098,226.53,193.423,164.594,139.71,118.374,100.169,84.6885,71.5575,60.4354,51.026,43.0719,36.352,30.6771,25.8861,21.8421,18.4291,15.549,13.1188,11.0683,9.33813,7.87833,6.64672,5.60758,4.73084,3.99116,3.36714,18.1708
1926,4.91205,19.5659,54.9888,108.309,261.903,387.842,459.879,482.93,471.355,439.035,396.475,350.688,305.826,264.089,226.482,193.327,164.512,139.656,118.342,100.148,84.6744,71.5471,60.4274,51.0196,43.0667,36.3477,30.6735,25.8831,21.8395,18.427,15.5472,13.1173,11.067,9.33703,7.87746,6.64597,5.60699,4.73039,3.99079,3.36681,18.1687
1927,4.91201,19.5658,54.9882,108.308,261.896,387.824,459.841,482.866,471.292,439.037,396.534,350.723,305.826,264.08,226.473,193.285,164.429,139.585,118.295,100.12,84.6565,71.5349,60.4184,51.0126,43.0611,36.3432,30.6698,25.8799,21.8369,18.4248,15.5453,13.1157,11.0656,9.33588,7.87649,6.6452,5.60633,4.72987,3.99039,3.36649,18.1665
1928,4.91198,19.5656,54.9876,108.306,261.893,387.813,459.817,482.825,471.229,438.978,396.534,350.774,305.856,264.079,226.465,193.277,164.393,139.515,118.235,100.081,84.6326,71.5197,60.4079,51.0049,43.0551,36.3384,30.6659,25.8767,21.8342,18.4225,15.5435,13.1141,11.0642,9.33472,7.87551,6.64438,5.60568,4.72931,3.98995,3.36614,18.1644
1929,4.91194,19.5654,54.9872,108.305,261.889,387.804,459.799,482.792,471.179,438.91,396.473,350.768,305.895,264.1,226.46,193.267,164.384,139.482,118.174,100.028,84.598,71.4982,60.394,50.9951,43.0479,36.3327,30.6613,25.873,21.8311,18.4199,15.5413,13.1122,11.0627,9.33341,7.8744,6.64343,5.60488,4.72867,3.9894,3.36571,18.162
1930,4.91189,19.5653,54.9868,108.304,261.885,387.791,459.772,482.746,471.116,438.832,396.383,350.688,305.867,264.116,226.462,193.249,164.364,139.465,118.138,99.9697,84.5477,71.4642,60.3719,50.98,43.0368,36.3242,30.6545,25.8674,21.8265,18.4161,15.5381,13.1095,11.0604,9.33149,7.87277,6.64205,5.60371,4.72769,3.9886,3.36503,18.1584
1931,4.91183,19.5651,54.9863,108.304,261.88,387.778,459.745,482.702,471.055,438.757,396.298,350.596,305.788,264.083,226.468,193.245,164.344,139.443,118.119,99.9362,84.4955,71.4194,60.3413,50.9598,43.0227,36.3137,30.6463,25.8608,21.8211,18.4116,15.5343,13.1064,11.0578,9.32928,7.8709,6.64047,5.60237,4.72655,3.98765,3.36425,18.1543
1932,4.91178,19.5649,54.9858,108.303,261.882,387.787,459.754,482.705,471.044,438.73,396.258,350.544,305.727,264.031,226.454,193.262,164.35,139.435,118.108,99.9264,84.4722,71.3796,60.3071,50.9369,43.0082,36.3039,30.6393,25.8555,21.8169,18.4082,15.5315,13.1041,11.0558,9.32762,7.8695,6.63929,5.60137,4.7257,3.98693,3.36364,18.1512
1933,4.91176,19.5647,54.9851,108.302,261.893,387.834,459.823,482.77,471.093,438.758,396.263,350.532,305.701,263.994,226.422,193.261,164.373,139.447,118.107,99.922,84.4681,71.3635,60.2764,50.9106,42.991,36.2934,30.6326,25.8508,21.8135,18.4055,15.5294,13.1023,11.0544,9.32641,7.86849,6.63843,5.60065,4.72509,3.9864,3.3632,18.1489
1934,4.91174,19.5646,54.9846,108.301,261.897,387.865,459.894,482.853,471.164,438.808,396.292,350.54,305.693,263.974,226.392,193.235,164.373,139.468,118.118,99.9217,84.4651,71.3605,60.2633,50.8851,42.9691,36.2793,30.6239,25.8454,21.8097,18.4027,15.5272,13.1006,11.053,9.32526,7.86753,6.63763,5.59997,4.72452,3.98592,3.36279,18.1468
1935,4.91173,19.5645,54.9843,108.3,261.882,387.83,459.884,482.892,471.221,438.858,396.327,350.558,305.695,263.963,226.372,193.207,164.349,139.467,118.135,99.9306,84.4641,71.3574,60.2603,50.8736,42.9472,36.2604,30.6117,25.8379,21.8049,18.3994,15.5248,13.0987,11.0514,9.324,7.86649,6.63676,5.59925,4.72391,3.9854,3.36235,18.1445
1936,4.91172,19.5645,54.9841,108.299,261.876,387.801,459.834,482.876,471.255,438.909,396.37,350.588,305.709,263.963,226.361,193.188,164.325,139.445,118.133,99.9437,84.471,71.3561,60.2572,50.8707,42.9372,36.2417,30.5956,25.8274,21.7984,18.3952,15.5218,13.0965,11.0497,9.32264,7.86538,6.63584,5.59848,4.72326,3.98486,3.36189,18.1421
1937,4.91168,19.5644,54.984,108.298,261.868,387.767,459.758,482.77,471.181,438.884,396.364,350.58,305.694,263.941,226.332,193.154,164.287,139.406,118.099,99.9291,84.4711,71.3527,60.2483,50.8615,42.9292,36.2286,30.5759,25.8105,21.7868,18.3874,15.5163,13.0924,11.0465,9.32001,7.86322,6.63405,5.59698,4.722,3.9838,3.361,18.1373
